phone_url,date,lang,country,source,domain,score,score_max,extract,author,product
/cellphones/asus-zenfone-2/,7/11/2015,en,us,Amazon,amazon.com,10,10,"The Zenfone 2 is the best phone I've ever had. I love the curved back design, it nestles in the hand perfectly although it may be a bit big at 5.5"" for small hands. I wasn't crazy about the volume buttons on the back at first, but I became used to it quite quickly and now side volume buttons seem...",Adrian,"ASUS ZenFone 2 Unlocked Cellphone, 64GB, Black (U.S. Warranty)"
/cellphones/asus-zenfone-2/,7/10/2015,en,gb,Amazon,amazon.co.uk,10,10,Excellent phone...great features for a really good price if you compare it to the latest Smartphones. It's up there with them...can recommend this phone to anyone who wants a good all rounder that looks and feels good..and is dual sim!,Frank Dulewski,ASUS ZenFone 2 ZE551ML 4G LTE Dual SIM SIM-Free Smartphone (4GB RAM/64GB ROM) (Gold)
/cellphones/asus-zenfone-2/,7/10/2015,en,us,Amazon,amazon.com,10,10,"This is a truly great phone! Had to replace a Galaxy 2 that had some issues. My son recommended this and he was right. It is the perfect size for me, has a good set of pre-installed apps and is just fun to use. May even get to like it more after I've mastered all the apps.",Grandpa,"ASUS ZenFone 2 Unlocked Smartphone, 16GB, Silver (U.S. Warranty)"
/cellphones/asus-zenfone-2/,7/8/2015,en,gb,Amazon,amazon.co.uk,10,10,I'm very pleased with the mobile it is fast. Every thing you would won't in a phone. Showed it to a friend he used it now has brought one for him self,Amazon Customer,"ASUS ZenFone 2 ZE550ML 4G LTE Dual SIM SIM-Free Smartphone (2GB+16GB, White)"
/cellphones/asus-zenfone-2/,7/5/2015,en,us,Phone Arena,phonearena.com,9,10,"this is a phone that I am using in T Mobile , confection is very quick , it says all the time 4g, but for some reason I am getting more speed in this phone that the one that support LTE , probably this band is less congested . it is fast , the only complaint is the screen is a little dim",sun0066,Asus ZenFone 2 (ZE500CL)
/cellphones/asus-zenfone-2/,7/3/2015,en,us,Phone Arena,phonearena.com,9,10,"Great phone and more than enough for most users. If you are obsessed with thinness and the latest features, it may not be to your liking. It has been more than adequate for my needs and I am impressed with multitude of updates ASUS has offered in the short period of time since its launch.",freeman70,Asus ZenFone 2
/cellphones/asus-zenfone-2/,7/1/2015,en,us,Amazon,amazon.com,10,10,"MUCH better performance than my old nexus 5, and MUCH better battery runtime. I have been using this phone for over a month now, don't watch videos on teeny tiny screens, rarely play demanding 3D games on phones(no battery), and generally stick to 4G data(have a decent data plan and wifi sucks...",cutterjohn,"Asus ZenFone 2 Unlocked Cellphone, 16GB, Black"
/cellphones/asus-zenfone-2/,6/30/2015,en,ca,Amazon,amazon.ca,10,10,best cellphone i had for the price much more worth it than those overpriced brand with bad specs.,Chickenny,"ASUS ZenFone 2 Unlocked Cellphone , 64GB, Silver (U.S. Warranty)"
/cellphones/asus-zenfone-2/,6/30/2015,en,ca,Amazon,amazon.ca,10,10,Great phone so far!,Steven m. Ross,"ASUS ZenFone 2 Unlocked Cellphone , 64GB, Silver (U.S. Warranty)"
/cellphones/asus-zenfone-2/,6/29/2015,en,ca,Amazon,amazon.ca,10,10,"Pros: Fast, clean design, easy to use, great battery life, bloatware minimal, great price. I can't say enough about this great phone. Fast charging, great screen, buttery smooth operation. Some of the pre installed software is actually useful, I just had to uninstall a couple aps in this case.",Ray Carl,"ASUS ZenFone 2 Unlocked Cellphone , 64GB, Silver (U.S. Warranty)"
/cellphones/asus-zenfone-2/,6/29/2015,en,ca,Amazon,amazon.ca,4,10,"This phone makes me miss my Motorola X Play even more. I hate the keyboard, the predictive text on this is ridiculous so I always have to double check what I typed twice, the camera is awful, I have a hard time receiving picture messages and sending them, instagram always freezes on this...",natalia paredes,"ASUS ZenFone 2 Unlocked Cellphone , 64GB, Silver (U.S. Warranty)"
/cellphones/asus-zenfone-2/,6/29/2015,en,ca,Amazon,amazon.ca,10,10,Location of the volume buttons under the camera wasn't immediately obvious but a great phone.,Amazon Customer,"ASUS ZenFone 2 Unlocked Cellphone , 64GB, Silver (U.S. Warranty)"
/cellphones/asus-zenfone-2/,6/29/2015,en,us,Amazon,amazon.com,10,10,"Great phone for a 12 year at least for mine. Cheap but not cheaply made, apps are good quality right along with all the features. Sound is great as well",Freddie D.,Asus AT&T Zenfone 2E (AT&T Go Phone) No Annual Contract
/cellphones/asus-zenfone-2/,6/29/2015,en,us,Amazon,amazon.com,8,10,"Its a good phone for the money i paid, the only draw back is if your a person who uses a lot of apps this phone will start to crash simply because your apps go on the phone. Even though it has an expansion slot the apps cant be placed on there they have to go on the phone.",KIDSTANG,Asus AT&T Zenfone 2E (AT&T Go Phone) No Annual Contract
/cellphones/asus-zenfone-2/,6/29/2015,en,us,Amazon,amazon.com,10,10,"The Win HD is available at a decent price and comes with a variety of color choices. If you want a 5-inch affordable Android Phone device, with a decent camera, and 1GB of RAM to play games and run apps, buy this phone.",Amazon Customer,Asus AT&T Zenfone 2E (AT&T Go Phone) No Annual Contract
/cellphones/asus-zenfone-2/,6/29/2015,en,us,Amazon,amazon.com,4,10,"I want to love this,,,, but alas it is Lagging and low on storage",kenn neely,Asus AT&T Zenfone 2E (AT&T Go Phone) No Annual Contract
/cellphones/asus-zenfone-2/,6/29/2015,en,us,Amazon,amazon.com,10,10,Phone works perfectly,Kisitu Sharif,Asus AT&T Zenfone 2E (AT&T Go Phone) No Annual Contract
/cellphones/asus-zenfone-2/,6/29/2015,en,us,Amazon,amazon.com,4,10,"Looks good, feels good, but very unstable due to faulty software. Software updates have yet to resolve issues which have been linked to sluggish performance and/or occasional freezing. Phone requires hard reset about once a week. Average camera and sound quality.",inTheMix,Asus AT&T Zenfone 2E (AT&T Go Phone) No Annual Contract
/cellphones/asus-zenfone-2/,6/28/2015,en,us,Amazon,amazon.com,10,10,Yes I'm so thrilled to have a Droid again & the Zen has proven to be FANTASTIC!! Never Lumia yourself! LOL,Daphne Danzy,Asus AT&T Zenfone 2E (AT&T Go Phone) No Annual Contract
/cellphones/asus-zenfone-2/,6/28/2015,en,us,Amazon,amazon.com,10,10,This phone does everything I need I don't see a reason to spend anymore on a phone just for a name.,Timothy B.,Asus AT&T Zenfone 2E (AT&T Go Phone) No Annual Contract
/cellphones/asus-zenfone-2/,6/28/2015,en,us,Amazon,amazon.com,2,10,There is absolutely nothing good about this phone,jamesm63s,Asus AT&T Zenfone 2E (AT&T Go Phone) No Annual Contract
/cellphones/asus-zenfone-2/,6/28/2015,en,us,Amazon,amazon.com,2,10,"Very bad phone, bought 2 of these, they both lag like crazy! Even if you disable all the at&t bloatware. Even if you root, or flash CM12. It still lags like crazy no matter what. You only have 3.3gb of useless space.",Me,Asus AT&T Zenfone 2E (AT&T Go Phone) No Annual Contract
/cellphones/asus-zenfone-2/,6/28/2015,en,us,Amazon,amazon.com,2,10,"Such a trash, wifi doesn't work any more, and the speed is god damn slow.",Jiaxiang R.,Asus AT&T Zenfone 2E (AT&T Go Phone) No Annual Contract
/cellphones/asus-zenfone-2/,6/28/2015,en,us,Amazon,amazon.com,2,10,"Would not recommend an Asus phone. Bought our teenage daughters these phones October 2015, because we didn't want to spend $500 or more on iPhone. This phone is horrible. Battery life is terrible. Reception is bad. It's hard to understand them.",Tina S,Asus AT&T Zenfone 2E (AT&T Go Phone) No Annual Contract
/cellphones/asus-zenfone-2/,6/28/2015,en,us,Amazon,amazon.com,6,10,"Intel processor is slow, can't handle many background process causing the phone to lag constantly. Love Asus but really don't like this phone.",Proud Pollock,Asus AT&T Zenfone 2E (AT&T Go Phone) No Annual Contract
/cellphones/asus-zenfone-2/,6/28/2015,en,in,Amazon,amazon.in,2,10,Worst phone.it has not completed 1 year evan.it hangs very badly .,Bratati Golui,Asus ZENFONE 2 ZE550ML white
/cellphones/asus-zenfone-2/,6/28/2015,en,in,Amazon,amazon.in,6,10,Its good phone Batry is okkkkk 7/10 Camra is ok 8/10 Design 10/10,Baljit Singh Aulakh,Asus Zenfone 2
/cellphones/asus-zenfone-2/,6/28/2015,en,in,Amazon,amazon.in,2,10,"This phone does not do all it says it does. Even though it is a unlocked phone, I am unable to bring my own provider. Limited to AT&T which sucks. Constantly loosing calls on customers. Not a good experience.",Pamela Kaper,Asus Zenfone 2
/cellphones/asus-zenfone-2/,6/27/2015,en,us,Amazon,amazon.com,4,10,It is really very disappointing that I did not receive headphones with my order. Good phone but Chinese firmware makes the phone not practical e.g. App Store in Chinese etc.,Taslima Akter,ASUS ZenFone 2 ZE551ML 4GB RAM / 32GB ROM 5.5-Inch 2G / 4G Dual SIM Factory Unlocked International Stock No Warranty (Glacier Gray)
/cellphones/asus-zenfone-2/,6/27/2015,en,us,Amazon,amazon.com,4,10,My screen gets glitches and I can't uninstall any applications because whenever I do it just restarts everytime!,Amazon Customer,ASUS ZenFone 2 ZE551ML 4GB RAM / 32GB ROM 5.5-Inch 2G / 4G Dual SIM Factory Unlocked International Stock No Warranty (Glacier Gray)
/cellphones/asus-zenfone-2/,6/27/2015,en,us,Amazon,amazon.com,10,10,"benn using it over a month, very good phone",Amazon Customer,ASUS ZenFone 2 ZE551ML 4GB RAM / 32GB ROM 5.5-Inch 2G / 4G Dual SIM Factory Unlocked International Stock No Warranty (Glacier Gray)
/cellphones/asus-zenfone-2/,6/27/2015,en,us,Amazon,amazon.com,2,10,Phone doesn't work good. Every minute displays a dialogue box asking permission to read contacts ir write contactos. Hoy can't do anything because this annoying thing. Ir doesn't work in 4g neither. Don't recommend this phone.,Emilio,ASUS ZenFone 2 ZE551ML 4GB RAM / 32GB ROM 5.5-Inch 2G / 4G Dual SIM Factory Unlocked International Stock No Warranty (Glacier Gray)
/cellphones/asus-zenfone-2/,6/27/2015,en,us,Amazon,amazon.com,10,10,"Great phone, great Price. I totally recommend it.",Amazon Customer,ASUS ZenFone 2 ZE551ML 4GB RAM / 32GB ROM 5.5-Inch 2G / 4G Dual SIM Factory Unlocked International Stock No Warranty (Glacier Gray)
/cellphones/asus-zenfone-2/,6/27/2015,en,us,Amazon,amazon.com,10,10,"Its my daily driver, and it lived up to the hype. It has 4gb of ram, 3.86 user available, 32gb internal (28 user), and all the features in its description for more info I suggest phonearena.com or gsmarena.com. It has the intel x86 atom same as used in android tablets, windows 8 and 10 tablets.",Invalid Username,ASUS ZenFone 2 ZE551ML 4GB RAM / 32GB ROM 5.5-Inch 2G / 4G Dual SIM Factory Unlocked International Stock No Warranty (Glacier Gray)
/cellphones/asus-zenfone-2/,6/27/2015,en,us,Amazon,amazon.com,2,10,THE PHONE DON'T WORK! CAN YOU EXPLAIN IT?,Derlis Daniel Abegg,"Asus ZenFone 2 Unlocked Cellphone, 64GB, Gold (U.S. Warranty) (Discontinued by Manufacturer)"
/cellphones/asus-zenfone-2/,6/27/2015,en,us,Amazon,amazon.com,2,10,"After having this phone for a little over 2 months now, I am writing an update to my initial review. this phone started off great... however, i am no longer receiving all my calls even when I have full service.",Angel C.,"Asus ZenFone 2 Unlocked Cellphone, 64GB, Gold (U.S. Warranty) (Discontinued by Manufacturer)"
/cellphones/asus-zenfone-2/,6/27/2015,en,us,Amazon,amazon.com,2,10,"Have had two and both did not work out of the box. ""Camera failed to open, please reboot and try again"" ""Camera open by another app"". Same issue on both. Called ASUS support, their response is to return it.",Sean Spencer,"Asus ZenFone 2 Unlocked Cellphone, 64GB, Gold (U.S. Warranty) (Discontinued by Manufacturer)"
/cellphones/asus-zenfone-2/,6/27/2015,en,us,Amazon,amazon.com,10,10,"excelennt, the best...",jhoan saenz,"Asus ZenFone 2 Unlocked Cellphone, 64GB, Gold (U.S. Warranty) (Discontinued by Manufacturer)"
/cellphones/asus-zenfone-2/,6/27/2015,en,us,Amazon,amazon.com,10,10,One of the coolest phones I have had it for 1yr now. No issues and I used it on cricket.,Amazon Customer,"Asus ZenFone 2 Unlocked Cellphone, 64GB, Gold (U.S. Warranty) (Discontinued by Manufacturer)"
/cellphones/asus-zenfone-2/,6/27/2015,en,us,Amazon,amazon.com,10,10,Absolutely love this phone. Purchased ZE551ML 4GB/64GB when it released. Asus updates around once a month with a fix or two and at leas the security patches. Asus apps update through the play store so it's a shame you can't remove them without root.,Eric,"Asus ZenFone 2 Unlocked Cellphone, 64GB, Gold (U.S. Warranty) (Discontinued by Manufacturer)"
/cellphones/asus-zenfone-2/,6/27/2015,en,us,Amazon,amazon.com,10,10,"The Zenfone 2 is quite a bargain for an unlocked phone. Plenty of power under the hood, 4 gbs of RAM and 64 GBs of storage. I swear it's faster than my laptop computer! It never chokes or pauses, even when running intense, high paced graphically rich games. Videos look fantastic.",Haus of Haus,"Asus ZenFone 2 Unlocked Cellphone, 64GB, Gold (U.S. Warranty) (Discontinued by Manufacturer)"
/cellphones/asus-zenfone-2/,6/27/2015,en,us,Amazon,amazon.com,10,10,"Buy the phone a while ago, there are many things to say about him, one of them is that it is a useful tool in my work, easy to use camera, 64 Gbytes of storage are appreciated as there is enough space for applications and multimedia files.",Gustavo Adolfo GarcÃ­a,"Asus ZenFone 2 Unlocked Cellphone, 64GB, Gold (U.S. Warranty) (Discontinued by Manufacturer)"
/cellphones/asus-zenfone-2/,6/27/2015,en,us,Amazon,amazon.com,2,10,Wifi just stopped to work.,daniel,ASUS ZenFone 2 ZE551ML 4GB RAM / 32GB ROM 5.5-Inch 2G / 4G Dual SIM Factory Unlocked International Stock No Warranty (Glacier Gray)
/cellphones/asus-zenfone-2/,6/27/2015,en,us,Amazon,amazon.com,2,10,This item has No US warranty.,David S. Yang,"Asus ZenFone 2 Unlocked Cellphone, 64GB, Gold (U.S. Warranty) (Discontinued by Manufacturer)"
/cellphones/asus-zenfone-2/,6/27/2015,en,us,Amazon,amazon.com,2,10,Did not work. Could not get it to charge.,Anyangwe Ericsyrol,"Asus ZenFone 2 Unlocked Cellphone, 64GB, Gold (U.S. Warranty) (Discontinued by Manufacturer)"
/cellphones/asus-zenfone-2/,6/27/2015,en,us,Amazon,amazon.com,2,10,"Worst Cellphone, many hardware errrors.",Leonardo R.,"Asus ZenFone 2 Unlocked Cellphone, 64GB, Gold (U.S. Warranty) (Discontinued by Manufacturer)"
/cellphones/asus-zenfone-2/,6/27/2015,en,us,Amazon,amazon.com,8,10,"With the amount of time I spend on my phone, I would probably consider spending more money for a Nexus phone without extra apps, however, this phone has served me well for over a year and survived several drops that were terrifying for me.",Ken Arneson,"Asus ZenFone 2 Unlocked Cellphone, 64GB, Gold (U.S. Warranty) (Discontinued by Manufacturer)"
/cellphones/asus-zenfone-2/,6/27/2015,en,us,Amazon,amazon.com,10,10,Great phone. Very reliable. ASUS doesn't seem to want to do big updates on it but it works perfectly.,David,"Asus ZenFone 2 Unlocked Cellphone, 64GB, Gold (U.S. Warranty) (Discontinued by Manufacturer)"
/cellphones/asus-zenfone-2/,6/27/2015,en,us,Amazon,amazon.com,10,10,"For the money, this has been awesome. I've had it several months now and it still runs great. Camera is really nice and focuses quick. I love the quick gestures when it is in sleep mode to open the phone to certain applications (per-set, you can't chose just any).",Amazon Customer,"ASUS ZenFone 2 Laser Unlocked Smartphone, 3GB RAM, 32GB Storage"
/cellphones/asus-zenfone-2/,6/27/2015,en,us,Amazon,amazon.com,10,10,Veryyyy nice and economic cell!!,Jorge De Soto,"ASUS ZenFone 2 Laser Unlocked Smartphone, 3GB RAM, 32GB Storage"
/cellphones/asus-zenfone-2/,6/27/2015,en,us,Amazon,amazon.com,8,10,Excellent phone. Been using it for 6 months now. The battery is'nt as powerful as expected but its a great phone nevertheless!,RM,"ASUS ZenFone 2 Laser Unlocked Smartphone, 3GB RAM, 32GB Storage"
/cellphones/asus-zenfone-2/,6/27/2015,en,us,Amazon,amazon.com,10,10,Great user interface. Dual SIM feature adds to the convenience offered by this Android mobile device.,Eulampius Frederick,"ASUS ZenFone 2 Laser Unlocked Smartphone, 3GB RAM, 32GB Storage"
/cellphones/asus-zenfone-2/,6/27/2015,en,us,Amazon,amazon.com,10,10,Excellent product....the best phone that i've ever had.,Joe Saint-Hilaire,"ASUS ZenFone 2 Laser Unlocked Smartphone, 3GB RAM, 32GB Storage"
/cellphones/asus-zenfone-2/,6/27/2015,en,us,Amazon,amazon.com,8,10,"Had the phone for a day, first impressions are great. Phone is great. Very powerful, great screen, responsive. I'm running full Linux on it without breaking a sweat. It's unlocked, and the process of transferring my service from my iPhone's nano sim to a new (compatible) micro sim was painless on...",Mary Faure,"ASUS ZenFone 2 Laser Unlocked Smartphone, 3GB RAM, 32GB Storage"
/cellphones/asus-zenfone-2/,6/27/2015,en,us,Amazon,amazon.com,2,10,I purchased the zen phone 2 model ZE551ML. While under MFG warranty the screen started detecting presses that were not happening. It made the phone unusable. I sent it into ASUS for a repair. The phone was in great condition because it had never been out of its case.,Amazon Customer,"ASUS ZenFone 2 Laser Unlocked Smartphone, 3GB RAM, 32GB Storage"
/cellphones/asus-zenfone-2/,6/27/2015,en,us,Amazon,amazon.com,8,10,"Good mid-level phone and very much worth the price. The phone looks expensive, is very responsive and fits the needs of your basic user. Works well in the Metro Chicago area, but has some challenges in rural areas. Not enough of a problem to consider replacing the phone.",M&M,"ASUS ZenFone 2 Laser Unlocked Smartphone, 3GB RAM, 32GB Storage"
/cellphones/asus-zenfone-2/,6/27/2015,en,us,Amazon,amazon.com,10,10,"the camera is amazing, takes really amazing pics",publio chavez,"ASUS ZenFone 2 Laser Unlocked Smartphone, 3GB RAM, 32GB Storage"
/cellphones/asus-zenfone-2/,6/27/2015,en,us,Amazon,amazon.com,2,10,"I posted my previous review too quick. There are issues with this phone. I bought mine 3/27/2016 and now I have a ""brick"". Originally, the phone worked ok but the touchscreen was very insensitive to touch.",Georgia Jaeger,"ASUS ZenFone 2 Laser Unlocked Smartphone, 3GB RAM, 32GB Storage"
/cellphones/asus-zenfone-2/,6/27/2015,en,us,Amazon,amazon.com,10,10,"Awesome sauce! I got the 5.5"" version and there's a ton of accessories for this phone.great reception, accurat Touch screen and 8 hr talk time with over 30 hrs stAndby. I haven yet found any replacement battery for this model however.",Top Dawg,"ASUS ZenFone 2 Laser Unlocked Smartphone, 3GB RAM, 32GB Storage"
/cellphones/asus-zenfone-2/,6/27/2015,en,us,Amazon,amazon.com,10,10,It actually exceeded my expectations.,Vuroon M.,"ASUS ZenFone 2 Laser Unlocked Smartphone, 3GB RAM, 32GB Storage"
/cellphones/asus-zenfone-2/,6/27/2015,en,us,Amazon,amazon.com,2,10,Not even worth one start ..beware don't buy ........ never ever ...making fool,Pinks,"ASUS ZenFone 2 Laser Unlocked Smartphone, 3GB RAM, 32GB Storage"
/cellphones/asus-zenfone-2/,6/27/2015,en,us,Amazon,amazon.com,8,10,"Now I have only just gotten this item but I have to say this phone shows major promise. First of all it's slim and light, almost feels like a plastic toy, but I can appreciate that. Since I bought it unlocked I was excited to see if it really was cause I read some didn't get what they ordered.",Amazon Customer,"ASUS ZenFone 2 Laser Unlocked Smartphone, 3GB RAM, 32GB Storage"
/cellphones/asus-zenfone-2/,6/27/2015,en,us,Amazon,amazon.com,10,10,"Wife really likes it just updated to marshmallow created a few problems ,working to clear it up",Amazon Customer,"ASUS ZenFone 2 Laser Unlocked Smartphone, 3GB RAM, 32GB Storage"
/cellphones/asus-zenfone-2/,6/27/2015,en,ca,Amazon,amazon.ca,10,10,Fast and responsive. Good support from ASUS.,"P. M., QuÃ©bec","ASUS ZenFone 2 Unlocked Cellphone , 64GB, Silver (U.S. Warranty)"
/cellphones/asus-zenfone-2/,6/27/2015,en,ca,Amazon,amazon.ca,6,10,The phone is okay but always with radio interference with the Bluetooth which makes listening at the receiving very difficult,Amazon Customer,"ASUS ZenFone 2 Unlocked Cellphone , 64GB, Silver (U.S. Warranty)"
/cellphones/asus-zenfone-2/,6/27/2015,en,in,Amazon,amazon.in,2,10,battery empty fastly mobile heated if use 1 hour,subhransu behera,"Asus Zenfone 2 ZE551ML (Red, 32GB, 4GB RAM)"
/cellphones/asus-zenfone-2/,6/27/2015,en,in,Amazon,amazon.in,2,10,Data connection is lost or disconnected when on call. I guess 3G technology is better than 4G in this case work. Unless Asus has been out to disappoint again.,Amazon Customer,"Asus Zenfone 2 ZE551ML (Red, 32GB, 4GB RAM)"
/cellphones/asus-zenfone-2/,6/26/2015,en,us,Amazon,amazon.com,6,10,Very confusing for a beginner.,Kathy B.,"ASUS ZenFone 2 Laser Unlocked Smartphone, 3GB RAM, 32GB Storage"
/cellphones/asus-zenfone-2/,6/26/2015,en,us,Amazon,amazon.com,8,10,This phone has been pretty good although recently I ran into an issue in android where the phone reboots anytime an app updates. Lots of storage and games respond pretty well. The laser focus works pretty well.,Colin K. Mccarthy,"ASUS ZenFone 2 Laser Unlocked Smartphone, 3GB RAM, 32GB Storage"
/cellphones/asus-zenfone-2/,6/26/2015,en,us,Amazon,amazon.com,8,10,Great hardware somewhat ruined by horrible asus overlay software.,stautem,"ASUS ZenFone 2 Laser Unlocked Smartphone, 3GB RAM, 32GB Storage"
/cellphones/asus-zenfone-2/,6/26/2015,en,us,Amazon,amazon.com,10,10,"Nice and very versatile cell,",Juan Carlos Amaya Navarrete,"ASUS ZenFone 2 Laser Unlocked Smartphone, 3GB RAM, 32GB Storage"
/cellphones/asus-zenfone-2/,6/26/2015,en,us,Amazon,amazon.com,2,10,Stopped working with 3 days.,Vivian,"ASUS ZenFone 2 Laser Unlocked Smartphone, 3GB RAM, 32GB Storage"
/cellphones/asus-zenfone-2/,6/26/2015,en,us,Amazon,amazon.com,2,10,Very disappointing. Expecting much more from an Asus brand since I love the computers so well. Woke up and it will not get out of reboot mode and will not allow factory reset. I have had this phone for less than 6 months.,Melinda A Dray,"ASUS ZenFone 2 Laser Unlocked Smartphone, 3GB RAM, 32GB Storage"
/cellphones/asus-zenfone-2/,6/26/2015,en,us,Amazon,amazon.com,2,10,"This is a bad phone, as soon as upgraded stopped working. Please don't waste your money",Cesar R Somarriba,"ASUS ZenFone 2 Laser Unlocked Smartphone, 3GB RAM, 32GB Storage"
/cellphones/asus-zenfone-2/,6/26/2015,en,us,Amazon,amazon.com,2,10,Defective found out to late to return fighting with asus,pck,"ASUS ZenFone 2 Laser Unlocked Smartphone, 3GB RAM, 32GB Storage"
/cellphones/asus-zenfone-2/,6/26/2015,en,us,Amazon,amazon.com,8,10,"I don't think you can beat this phone for the price. The phone is fast and works well with what I use (which is mostly social media, news, and google apps, specifically the hangouts dialer).",Amazon Customer,"ASUS ZenFone 2 Laser Unlocked Smartphone, 3GB RAM, 32GB Storage"
/cellphones/asus-zenfone-2/,6/26/2015,en,us,Amazon,amazon.com,10,10,Produt brand new and works fine for now. Its actually better than i expected.,Amazon Customer,"ASUS ZenFone 2 Laser Unlocked Smartphone, 3GB RAM, 32GB Storage"
/cellphones/asus-zenfone-2/,6/26/2015,en,us,Amazon,amazon.com,8,10,Good phone. Battery drains pretty quickly and takes a while to recharge. What's bad is you can have the phone plugged up and charging and if you still used the phone while charging it will still drain the battery (at a slower rate).,larry lawrence,"ASUS ZenFone 2 Laser Unlocked Smartphone, 3GB RAM, 32GB Storage"
/cellphones/asus-zenfone-2/,6/26/2015,en,us,Amazon,amazon.com,10,10,Great product... Excellent price/performance ratio. Delivered as expected. The battery runs all day long with medium use. The 4G is really fast... I really like the SLR manual mode in camera.,JOSE GONZALEZ,"ASUS ZenFone 2 Laser Unlocked Smartphone, 3GB RAM, 32GB Storage"
/cellphones/asus-zenfone-2/,6/26/2015,en,us,Amazon,amazon.com,10,10,"excelent phone, work without problems in Ecuador",FELIX GONZALEZ,"ASUS ZenFone 2 Laser Unlocked Smartphone, 3GB RAM, 32GB Storage"
/cellphones/asus-zenfone-2/,6/26/2015,en,us,Amazon,amazon.com,2,10,I cant get it to open and the damn thing wont even come on after about an hour of charging it .,Dre,"ASUS ZenFone 2 Laser Unlocked Smartphone, 3GB RAM, 32GB Storage"
/cellphones/asus-zenfone-2/,6/26/2015,en,us,Amazon,amazon.com,10,10,"Replaced my Samsung S3 with the ZenFone2, and it's quite an upgrade. Love the large screen, and with 3gb of RAM, the performance is never lagging. Best part may be the battery life...I only need to charge this phone every other day or every 3rd day.",Paul A. Petersen,"ASUS ZenFone 2 Laser Unlocked Smartphone, 3GB RAM, 32GB Storage"
/cellphones/asus-zenfone-2/,6/26/2015,en,us,Amazon,amazon.com,8,10,for the price the phone works well and is smart looking.,Amazon Customer,"ASUS ZenFone 2 Laser Unlocked Smartphone, 3GB RAM, 32GB Storage"
/cellphones/asus-zenfone-2/,6/26/2015,en,ca,Amazon,amazon.ca,10,10,meilleur cellulaire qualitÃ© prix,Client d'Amazon,"ASUS ZenFone 2 Unlocked Cellphone , 64GB, Silver (U.S. Warranty)"
/cellphones/asus-zenfone-2/,6/26/2015,en,ca,Amazon,amazon.ca,10,10,This is literally the best phone you can have at this price... really worth it,steven morrissey,"ASUS ZenFone 2 Unlocked Cellphone , 64GB, Silver (U.S. Warranty)"
/cellphones/asus-zenfone-2/,6/26/2015,en,us,Amazon,amazon.com,10,10,I have been using this phone for the past 7 months and love it. All apps run smoothly on it. Just recently ASUS updated its OS to 6.0.1 Marshmallow.,Sean,"ASUS ZenFone 2 Laser Unlocked Smartphone, 3GB RAM, 32GB Storage"
/cellphones/asus-zenfone-2/,6/26/2015,en,us,Amazon,amazon.com,8,10,"great phone, but i would wait for snapdragon 821 processor that's more souped up. and Asus will be first to bring to Market later in yr.",Amazon Freak,"ASUS ZenFone 2 Laser Unlocked Smartphone, 3GB RAM, 32GB Storage"
/cellphones/asus-zenfone-2/,6/26/2015,en,us,Amazon,amazon.com,10,10,"Love it, Love it, Love it! Did I mention I love it? For my use it's very fast and has a great screen size and quality. But in bright sunlight the screen is hard to see even on full brightness.",Bob Sevcik,"ASUS ZenFone 2 Laser Unlocked Smartphone, 3GB RAM, 32GB Storage"
/cellphones/asus-zenfone-2/,6/26/2015,en,us,Amazon,amazon.com,10,10,"There are a lot of things I like about this phone. First, it gets MUCH better signal than my iphone 5 did. The camera is very good. It has a laser measuring app that works at less than 50cm, though i am still testing the functionality of it.",Jed-,"ASUS ZenFone 2 Laser Unlocked Smartphone, 3GB RAM, 32GB Storage"
/cellphones/asus-zenfone-2/,6/26/2015,en,us,Amazon,amazon.com,10,10,Excellent phone and the price is unbeatable!,Paula Azocar,"ASUS ZenFone 2 Laser Unlocked Smartphone, 3GB RAM, 32GB Storage"
/cellphones/asus-zenfone-2/,6/26/2015,en,us,Amazon,amazon.com,10,10,My son loves his new phone,Deanna Congdon,"ASUS ZenFone 2 Laser Unlocked Smartphone, 3GB RAM, 32GB Storage"
/cellphones/asus-zenfone-2/,6/26/2015,en,us,Amazon,amazon.com,10,10,The guy who helped me in T-mobile told me he was thinking about getting one of these and then was amazed it was only about two hundred dollars. I had a previous model and love the camera upgrade on this one.,Joe,"ASUS ZenFone 2 Laser Unlocked Smartphone, 3GB RAM, 32GB Storage"
/cellphones/asus-zenfone-2/,6/26/2015,en,us,Amazon,amazon.com,6,10,They released an update where I was getting Ads right on my lock screen. Couldn't take them off so i sold it.,Vestil,"ASUS ZenFone 2 Laser Unlocked Smartphone, 3GB RAM, 32GB Storage"
/cellphones/asus-zenfone-2/,6/26/2015,en,us,Amazon,amazon.com,8,10,"I tested the phone for a couple of days because I bought as a gift, on my experience this is what I saw. Phone works really fluent even when having a bunch of apps open, have some useful Asus tools to purge memory to close apps which in my opinion is too much but for people that don't like to go...",Hector Hernandez,"ASUS ZenFone 2 Laser Unlocked Smartphone, 3GB RAM, 32GB Storage"
/cellphones/asus-zenfone-2/,6/26/2015,en,us,Amazon,amazon.com,10,10,"Though it overheats a little sometimes, this cellphone is amazing. Its 3GB RAM never fills no matter how many apps you open. The processor is powerfull enough to run practically anything. Some people may say that it feels cheap, but this is not the case for me.",David G.,"ASUS ZenFone 2 Laser Unlocked Smartphone, 3GB RAM, 32GB Storage"
